Scholar Name,Title,Publication Link,Authors,Journal/Conference,DOI,Scholar Profile
Johann S. De Bono,PARP Inhibitors for Prostate Cancer: Tangled up in PROfound and PROpel (and TALAPRO-2) Blues,http://dx.doi.org/10.1016/j.eururo.2023.03.038,"Beije, Nick | Abida, Wassim | Antonarakis, Emmanuel S. | Castro, Elena | de Wit, Ronald | Fizazi, Karim | Gillessen, Silke | Hussain, Maha | Mateo, Joaquin | Morris, Michael J. | ... | de Bono, Johann S.","European Urology, volume 84, issue 3, pages 253-256 (2023).",http://dx.doi.org/10.1016/j.eururo.2023.03.038,https://scholargps.com/scholars/22943727653473/johann-s-de-bono
Johann S. De Bono,Critical role of antioxidant programs in enzalutamide-resistant prostate cancer,http://dx.doi.org/10.1038/s41388-023-02756-w,"Blatt, Eliot B. | Parra, Karla | Neeb, Antje | Buroni, Lorenzo | Bogdan, Denisa | Yuan, Wei | Gao, Yunpeng | Gilbreath, Collin | Paschalis, Alec | Carreira, Suzanne | ... | Raj, Ganesh V.","Oncogene, volume 42, issue 30, pages 2347-2359 (2023).",http://dx.doi.org/10.1038/s41388-023-02756-w,https://scholargps.com/scholars/22943727653473/johann-s-de-bono
Johann S. De Bono,Germline ATM Mutations Detected by Somatic DNA Sequencing in Lethal Prostate Cancer,http://dx.doi.org/10.1016/j.euros.2023.04.003,"Grochot, Rafael | Carreira, Suzanne | Miranda, Susana | Figueiredo, Ines | Bertan, Claudia | Rekowski, Jan | Yuan, Wei | Ferreira, Ana | Riisnaes, Ruth | Neeb, Antje | ... | De Bono, Johann","European Urology Open Science, volume 52 (2023).",http://dx.doi.org/10.1016/j.euros.2023.04.003,https://scholargps.com/scholars/22943727653473/johann-s-de-bono
Johann S. De Bono,CONSENT: Randomized controlled trial of enhanced informed consent compared to standard informed consent to improve patient understanding of early phase oncology clinical trials.,http://dx.doi.org/10.1200/JCO.2023.41.16_suppl.6560,"Pal, Abhijit | Daly, Robert | Stapleton, Sarah | Yap, Christina | Hong, Martin | Grochot, Rafael | MohamedKhan, Shybi | Lai-Kwon, Julia Elizabeth | Magkos, Dimitrios | Rao Baikady, Bindumalini | ... | Lopez, Juanita Suzanne","Journal of Clinical Oncology, volume 41, issue 16_suppl, pages 6560-6560 (2023).",http://dx.doi.org/10.1200/JCO.2023.41.16_suppl.6560,https://scholargps.com/scholars/22943727653473/johann-s-de-bono
Johann S. De Bono,Building a predictive model for outcomes with [177 Lu]Lu-PSMA-617 in patients with metastatic castration-resistant prostate cancer using VISION data: Preliminary results.,http://dx.doi.org/10.1200/JCO.2023.41.16_suppl.5028,"Herrmann, Ken | Gafita, Andrei | De Bono, Johann S. | Sartor, A. Oliver | Chi, Kim N. | Krause, Bernd J. | Rahbar, Kambiz | Tagawa, Scott T. | Czernin, Johannes | El-Haddad, Ghassan | ... | Fizazi, Karim","Journal of Clinical Oncology, volume 41, issue 16_suppl, pages 5028-5028 (2023).",http://dx.doi.org/10.1200/JCO.2023.41.16_suppl.5028,https://scholargps.com/scholars/22943727653473/johann-s-de-bono
Johann S. De Bono,Patient-reported Outcomes in Men with Metastatic Castration-resistant Prostate Cancer Harboring DNA Damage Response Alterations Treated with Talazoparib: Results from TALAPRO-1,http://dx.doi.org/10.1016/j.eururo.2022.05.030,"Saad, Fred | de Bono, Johann | Barthélémy, Philippe | Dorff, Tanya | Mehra, Niven | Scagliotti, Giorgio | Stirling, Adam | Machiels, Jean-Pascal | Renard, Vincent | Maruzzo, Marco | ... | Fizazi, Karim","European Urology, volume 83, issue 4, pages 352-360 (2023).",http://dx.doi.org/10.1016/j.eururo.2022.05.030,https://scholargps.com/scholars/22943727653473/johann-s-de-bono
Johann S. De Bono,A Transgender Patient with Prostate Cancer: Lessons Learnt,http://dx.doi.org/10.1016/j.eururo.2022.12.027,"Chandran, Khobe | Grochot, Rafael | de Los Dolores Fenor De La Maza, Maria | Yuan, Wei | Gurel, Bora | Miranda, Susana | Paschalis, Alec | Riisnaes, Ruth | Figueiredo, Ines | Bogdan, Denisa | ... | de Bono, Johann S.","European Urology, volume 83, issue 4, pages 379-380 (2023).",http://dx.doi.org/10.1016/j.eururo.2022.12.027,https://scholargps.com/scholars/22943727653473/johann-s-de-bono
Serge Hercberg,Early-life environmental exposures and risk of endometriosis in the French NutriNet-Santé cohort,http://dx.doi.org/10.1289/isee.2024.1109,"Amazouz, Hélène | Gouesbet, Solène | Bourhis, Laurent | Hercberg, Serge | Bellicha, Alice | Touvier, Mathilde | Kvaskoff, Marina","ISEE Conference Abstracts, volume 2024, issue 1 (2024).",http://dx.doi.org/10.1289/isee.2024.1109,https://scholargps.com/scholars/13027911474928/serge-hercberg
Serge Hercberg,Rebuttal to the (pre-proof) paper published by S. Peters and H. Verhagen,http://dx.doi.org/10.1016/j.phanu.2024.100386,"Touvier, Mathilde | Galan, Pilar | Julia, Chantal | Deschasaux-Tanguy, Mélanie | Srour, Bernard | Kesse-Guyot, Emmanuelle | Andreeva, Valentina A. | Hercberg, Serge","PharmaNutrition, volume 28 (2024).",http://dx.doi.org/10.1016/j.phanu.2024.100386,https://scholargps.com/scholars/13027911474928/serge-hercberg
Serge Hercberg,"Chronic insomnia, high trait anxiety and their comorbidity as risk factors for incident type 2 diabetes mellitus",http://dx.doi.org/10.1038/s41598-024-62675-y,"Duquenne, Pauline | Samieri, Cécilia | Chambaron, Stéphanie | Brindisi, Marie-Claude | Kesse-Guyot, Emmanuelle | Galan, Pilar | Hercberg, Serge | Touvier, Mathilde | Léger, Damien | Fezeu, Léopold K. | Andreeva, Valentina A.","Scientific Reports, volume 14, issue 1 (2024).",http://dx.doi.org/10.1038/s41598-024-62675-y,https://scholargps.com/scholars/13027911474928/serge-hercberg
Serge Hercberg,A randomized controlled trial to test the effects of displaying the Nutri-Score in food advertising on consumer perceptions and intentions to purchase and consume,http://dx.doi.org/10.1186/s12966-024-01588-5,"Courbet, Didier | Jacquemier, Laure | Hercberg, Serge | Touvier, Mathilde | Sarda, Barthélémy | Kesse-Guyot, Emmanuelle | Galan, Pilar | Buttafoghi, Nicolas | Julia, Chantal","International Journal of Behavioral Nutrition and Physical Activity, volume 21, issue 1 (2024).",http://dx.doi.org/10.1186/s12966-024-01588-5,https://scholargps.com/scholars/13027911474928/serge-hercberg
Serge Hercberg,"Household Use of Green Cleaning Products, Disinfecting Wipes, and Asthma Control Among Adults",http://dx.doi.org/10.1016/j.jaip.2023.12.029,"Pacheco Da Silva, Emilie | Varraso, Raphaëlle | Lenzotti, Anne-Marine | Fezeu, Léopold K. | Sit, Guillaume | Galan, Pilar | Hercberg, Serge | Touvier, Mathilde | Paris, Christophe | Dumas, Orianne | Le Moual, Nicole","The Journal of Allergy and Clinical Immunology: In Practice, volume 12, issue 4, pages 919-926.e7 (2024).",http://dx.doi.org/10.1016/j.jaip.2023.12.029,https://scholargps.com/scholars/13027911474928/serge-hercberg
Serge Hercberg,How far can reformulation participate in improving the nutritional quality of diets at population level? A modelling study using real food market data in France,http://dx.doi.org/10.1136/bmjgh-2023-014162,"Sarda, Barthélémy | Kesse-Guyot, Emmanuelle | Srour, Bernard | Deschasaux-Tanguy, Mélanie | Fialon, Morgane | Fezeu, Léopold K | Galan, Pilar | Hercberg, Serge | Touvier, Mathilde | Julia, Chantal","BMJ Global Health, volume 9, issue 3, pages e014162- (2024).",http://dx.doi.org/10.1136/bmjgh-2023-014162,https://scholargps.com/scholars/13027911474928/serge-hercberg
Serge Hercberg,Consistency of the Initial and Updated Version of the Nutri-Score with Food-Based Dietary Guidelines: A French Perspective,http://dx.doi.org/10.1016/j.tjnut.2024.01.029,"Sarda, Barthelemy | Kesse-Guyot, Emmanuelle | Deschamps, Valérie | Ducrot, Pauline | Galan, Pilar | Hercberg, Serge | Deschasaux-Tanguy, Melanie | Srour, Bernard | Fezeu, Leopold K | Touvier, Mathilde | Julia, Chantal","The Journal of Nutrition, volume 154, issue 3, pages 1027-1038 (2024).",http://dx.doi.org/10.1016/j.tjnut.2024.01.029,https://scholargps.com/scholars/13027911474928/serge-hercberg
Serge Hercberg,"Co-occurrence of habit-forming risk behaviors and their socio-demographic, health status and lifestyle determinants: a population-based cross-sectional study",http://dx.doi.org/10.1186/s13690-024-01251-2,"Kose, Junko | Duquenne, Pauline | Hercberg, Serge | Galan, Pilar | Touvier, Mathilde | Fezeu, Léopold K. | Andreeva, Valentina A.","Archives of Public Health, volume 82, issue 1 (2024).",http://dx.doi.org/10.1186/s13690-024-01251-2,https://scholargps.com/scholars/13027911474928/serge-hercberg
Serge Hercberg,Association between dietary pesticide exposure profiles and body weight change in French adults: Results from the NutriNet-Santé cohort,http://dx.doi.org/10.1016/j.envint.2024.108485,"Berlivet, Justine | Payrastre, Laurence | Rebouillat, Pauline | Fougerat, Anne | Touvier, Mathilde | Hercberg, Serge | Lairon, Denis | Pointereau, Philippe | Guillou, Hervé | Vidal, Rodolphe | ... | Kesse-Guyot, Emmanuelle","Environment International, volume 184 (2024).",http://dx.doi.org/10.1016/j.envint.2024.108485,https://scholargps.com/scholars/13027911474928/serge-hercberg
Serge Hercberg,The association between ultra-processed food consumption and chronic insomnia in the NutriNet-Santé Study,http://dx.doi.org/10.1016/j.jand.2024.02.015,"Duquenne, Pauline | Capperella, Julia | Fezeu, Léopold K. | Srour, Bernard | Benasi, Giada | Hercberg, Serge | Touvier, Mathilde | Andreeva, Valentina A. | St-Onge, Marie-Pierre",Journal of the Academy of Nutrition and Dietetics (2024).,http://dx.doi.org/10.1016/j.jand.2024.02.015,https://scholargps.com/scholars/13027911474928/serge-hercberg
Serge Hercberg,Cross-sectional and longitudinal associations between self-esteem and BMI depends on baseline BMI category in a population-based study,http://dx.doi.org/10.1186/s12889-024-17755-z,"Robert, Margaux | Allès, Benjamin | Gisch, Ulrike A. | Shankland, Rebecca | Hercberg, Serge | Touvier, Mathilde | Leys, Christophe | Péneau, Sandrine","BMC Public Health, volume 24, issue 1 (2024).",http://dx.doi.org/10.1186/s12889-024-17755-z,https://scholargps.com/scholars/13027911474928/serge-hercberg
Serge Hercberg,Sustainability analysis of the Mediterranean diet: results from the French NutriNet-Santé study—CORRIGENDUM,http://dx.doi.org/10.1017/S0007114523001800,"Baudry, Julia | Neves, Floriane | Lairon, Denis | Allès, Benjamin | Langevin, Brigitte | Brunin, Joséphine | Berthy, Florine | Danquah, Ina | Touvier, Mathilde | Hercberg, Serge | ... | Kesse-Guyot, Emmanuelle","British Journal of Nutrition, volume 131, issue 1, pages 174-175 (2024).",http://dx.doi.org/10.1017/S0007114523001800,https://scholargps.com/scholars/13027911474928/serge-hercberg
Serge Hercberg,Hybridizing Geographically Weighted Regression and Multilevel Models: A New Approach to Capture Contextual Effects in Geographical Analyses,http://dx.doi.org/10.1111/gean.12385,"Feuillet, Thierry | Cossart, Etienne | Charreire, Helene | Banos, Arnaud | Pilkington, Hugo | Chasles, Virginie | Hercberg, Serge | Touvier, Mathilde | Oppert, Jean Michel",Geographical Analysis (2024).,http://dx.doi.org/10.1111/gean.12385,https://scholargps.com/scholars/13027911474928/serge-hercberg
Serge Hercberg,Complementarity between the updated version of the front-of-pack nutrition label Nutri-Score and the food-processing NOVA classification,http://dx.doi.org/10.1017/S1368980024000296,"Sarda, Barthélemy | Kesse-Guyot, Emmanuelle | Deschamps, Valérie | Ducrot, Pauline | Galan, Pilar | Hercberg, Serge | Deschasaux-Tanguy, Melanie | Srour, Bernard | Fezeu, Leopold K | Touvier, Mathilde | Julia, Chantal","Public Health Nutrition, volume 27, issue 1 (2024).",http://dx.doi.org/10.1017/S1368980024000296,https://scholargps.com/scholars/13027911474928/serge-hercberg
Serge Hercberg,The association between consideration of future consequences and food intake is mediated by food choice motives in a French adult population,http://dx.doi.org/10.1017/S1368980023002501,"Bénard, Marc | Robert, Margaux | Méjean, Caroline | Allès, Benjamin | Kesse-Guyot, Emmanuelle | Paolassini-Guesnier, Pauline | Bellisle, France | Etilé, Fabrice | Reach, Gérard | Hercberg, Serge | ... | Péneau, Sandrine","Public Health Nutrition, volume 27, issue 1 (2024).",http://dx.doi.org/10.1017/S1368980023002501,https://scholargps.com/scholars/13027911474928/serge-hercberg
Serge Hercberg,The Ability of Nutrition Warning Labels to Improve Understanding and Choice Outcomes Among Consumers Demonstrating Preferences for Unhealthy Foods,http://dx.doi.org/10.1016/j.jand.2023.08.135,"Pettigrew, Simone | Jongenelis, Michelle | Maganja, Damian | Hercberg, Serge | Julia, Chantal","Journal of the Academy of Nutrition and Dietetics, volume 124, issue 1, pages 58-64.e1 (2024).",http://dx.doi.org/10.1016/j.jand.2023.08.135,https://scholargps.com/scholars/13027911474928/serge-hercberg
Serge Hercberg,Sustainability analysis of the Mediterranean diet: results from the French NutriNet-Santé study,http://dx.doi.org/10.1017/S0007114523001411,"Baudry, Julia | Neves, Floriane | Lairon, Denis | Allès, Benjamin | Langevin, Brigitte | Brunin, Joséphine | Berthy, Florine | Danquah, Ina | Touvier, Mathilde | Hercberg, Serge | ... | Kesse-Guyot, Emmanuelle","British Journal of Nutrition, volume 130, issue 12, pages 2182-2197 (2023).",http://dx.doi.org/10.1017/S0007114523001411,https://scholargps.com/scholars/13027911474928/serge-hercberg
Serge Hercberg,Dietary circadian rhythms and cardiovascular disease risk in the prospective NutriNet-Santé cohort,http://dx.doi.org/10.1038/s41467-023-43444-3,"Palomar-Cros, Anna | Andreeva, Valentina A. | Fezeu, Léopold K. | Julia, Chantal | Bellicha, Alice | Kesse-Guyot, Emmanuelle | Hercberg, Serge | Romaguera, Dora | Kogevinas, Manolis | Touvier, Mathilde | Srour, Bernard","Nature Communications, volume 14, issue 1 (2023).",http://dx.doi.org/10.1038/s41467-023-43444-3,https://scholargps.com/scholars/13027911474928/serge-hercberg
Serge Hercberg,Environmental pressures and pesticide exposure associated with an increase in the share of plant-based foods in the diet,http://dx.doi.org/10.1038/s41598-023-46032-z,"Kesse-Guyot, Emmanuelle | Allès, Benjamin | Brunin, Joséphine | Langevin, Brigitte | Fouillet, Hélène | Dussiot, Alison | Berthy, Florine | Reuzé, Anouk | Perraud, Elie | Rebouillat, Pauline | ... | Baudry, Julia","Scientific Reports, volume 13, issue 1 (2023).",http://dx.doi.org/10.1038/s41598-023-46032-z,https://scholargps.com/scholars/13027911474928/serge-hercberg
Serge Hercberg,Stages of Change toward Meat Reduction: Associations with Motives and Longitudinal Dietary Data on Animal-Based and Plant-Based Food Intakes in French Adults,http://dx.doi.org/10.1016/j.tjnut.2023.09.017,"Reuzé, Anouk | Méjean, Caroline | Sirieix, Lucie | Baudry, Julia | Kesse-Guyot, Emmanuelle | Druesne-Pecollo, Nathalie | Brunin, Joséphine | Hercberg, Serge | Touvier, Mathilde | Péneau, Sandrine | Allès, Benjamin","The Journal of Nutrition, volume 153, issue 11, pages 3295-3307 (2023).",http://dx.doi.org/10.1016/j.tjnut.2023.09.017,https://scholargps.com/scholars/13027911474928/serge-hercberg
Trevor Hastie,Cross-Validation: What Does It Estimate and How Well Does It Do It?,http://dx.doi.org/10.1080/01621459.2023.2197686,"Bates, Stephen | Hastie, Trevor | Tibshirani, Robert","Journal of the American Statistical Association, volume 119, issue 546, pages 1434-1445 (2024).",http://dx.doi.org/10.1080/01621459.2023.2197686,https://scholargps.com/scholars/46835416988469/trevor-hastie
Trevor Hastie,Modeling Longitudinal Data Using Matrix Completion,http://dx.doi.org/10.1080/10618600.2023.2257257,"Kidziński, Łukasz | Hastie, Trevor","Journal of Computational and Graphical Statistics, volume 33, issue 2, pages 551-566 (2024).",http://dx.doi.org/10.1080/10618600.2023.2257257,https://scholargps.com/scholars/46835416988469/trevor-hastie
Trevor Hastie,A modified Michaelis-Menten equation estimates growth from birth to 3 years in healthy babies in the USA,http://dx.doi.org/10.1186/s12874-024-02145-1,"Walters, William A. | Ley, Catherine | Hastie, Trevor | Ley, Ruth E. | Parsonnet, Julie","BMC Medical Research Methodology, volume 24, issue 1 (2024).",http://dx.doi.org/10.1186/s12874-024-02145-1,https://scholargps.com/scholars/46835416988469/trevor-hastie
Trevor Hastie,Smooth Multi-Period Forecasting With Application to Prediction of COVID-19 Cases,http://dx.doi.org/10.1080/10618600.2023.2285337,"Tuzhilina, Elena | Hastie, Trevor J. | McDonald, Daniel J. | Tay, J. Kenneth | Tibshirani, Robert",Journal of Computational and Graphical Statistics (2024).,http://dx.doi.org/10.1080/10618600.2023.2285337,https://scholargps.com/scholars/46835416988469/trevor-hastie
Trevor Hastie,Reorienting Latent Variable Modeling for Supervised Learning,http://dx.doi.org/10.1080/00273171.2023.2182753,"Jo, Booil | Hastie, Trevor J. | Li, Zetan | Youngstrom, Eric A. | Findling, Robert L. | Horwitz, Sarah McCue","Multivariate Behavioral Research, volume 58, issue 6, pages 1057-1071 (2023).",http://dx.doi.org/10.1080/00273171.2023.2182753,https://scholargps.com/scholars/46835416988469/trevor-hastie
Trevor Hastie,Defining Usual Oral Temperature Ranges in Outpatients Using an Unsupervised Learning Algorithm,http://dx.doi.org/10.1001/jamainternmed.2023.4291,"Ley, Catherine | Heath, Frederik | Hastie, Trevor | Gao, Zijun | Protsiv, Myroslava | Parsonnet, Julie","JAMA Internal Medicine, volume 183, issue 10, pages 1128- (2023).",http://dx.doi.org/10.1001/jamainternmed.2023.4291,https://scholargps.com/scholars/46835416988469/trevor-hastie
Trevor Hastie,Canonical correlation analysis in high dimensions with structured regularization,http://dx.doi.org/10.1177/1471082X211041033,"Tuzhilina, Elena | Tozzi, Leonardo | Hastie, Trevor","Statistical Modelling, volume 23, issue 3, pages 203-227 (2023).",http://dx.doi.org/10.1177/1471082X211041033,https://scholargps.com/scholars/46835416988469/trevor-hastie
Trevor Hastie,Comparing spatial patterns of marine vessels between vessel-tracking data and satellite imagery,http://dx.doi.org/10.3389/fmars.2022.1076775,"Nakayama, Shinnosuke | Dong, WenXin | Correro, Richard G. | Selig, Elizabeth R. | Wabnitz, Colette C.C. | Hastie, Trevor J. | Leape, Jim | Yeung, Serena | Micheli, Fiorenza","Frontiers in Marine Science, volume 9 (2023).",http://dx.doi.org/10.3389/fmars.2022.1076775,https://scholargps.com/scholars/46835416988469/trevor-hastie
